id,name,idProcedure,fullName
1382,Scintigrafija varovalnih bezgavk,2446,Scintigrafija varovalnih bezgavk
1294,Scintigrafija varovalnih bezgavk in prikaz netipnega tumorja (SNOLL),2447,Scintigrafija varovalnih bezgavk in prikaz netipnega tumorja (SNOLL)
1386,Scintigrafija z označenimi eritrociti za opredelitev jetrnih hemangiomov,2425,Scintigrafija z označenimi eritrociti za opredelitev jetrnih hemangiomov
1351,Scintigrafija z označenimi eritrociti za prikaz mesta krvavitve v prebavni trakt,2429,Scintigrafija z označenimi eritrociti za prikaz mesta krvavitve v prebavni trakt
1360,Scintigrafija z označenimi levkociti,2410,Scintigrafija z označenimi levkociti
1370,Scintigrafija za opredelitev D-L shunta,2417,Scintigrafija za opredelitev D-L shunta
1342,Scintigrafija za opredelitev L-D shunta,2416,Scintigrafija za opredelitev L-D shunta
2536,Scintigrafija za opredelitev transtiretinske amiloidoze,3263,Scintigrafija za opredelitev transtiretinske amiloidoze
1313,Scintigrafija za prikaz ektopične želodčne sluznice (Meckelovega divertikla),2428,Scintigrafija za prikaz ektopične želodčne sluznice (Meckelovega divertikla)
1315,Scintigrafija za prikaz gastroezofagealnega refluksa,2430,Scintigrafija za prikaz gastroezofagealnega refluksa
1365,Scintigrafija za prikaz netipnega tumorja (ROLL),2448,Scintigrafija za prikaz netipnega tumorja (ROLL)
1323,Scintigrafska določitev hitrosti praznjenja želodca,2431,Scintigrafska določitev hitrosti praznjenja želodca
433,Selektivna aponevrektomija pri CD,1436,Selektivna aponevrektomija pri CD
406,Semikastracija,1409,Semikastracija
434,Sinoviektomija ekstenzorjev / fleksorjev prstov in zapestja,1437,Sinoviektomija ekstenzorjev / fleksorjev prstov in zapestja
307,Sklerozacija krčnih žil,1310,Sklerozacija krčnih žil
1470,Sklerozacija s peno,2495,Sklerozacija s peno
553,Sklerozacija varic požiralnika,1589,Sklerozacija varic požiralnika
1791,Skrajšava stopalnice,2718,Skrajšava stopalnice
1407,Slikanje abdomna z radiopačnimi označevalci,2549,Slikanje abdomna z radiopačnimi označevalci
2331,Slikanje abdomna z radiopačnimi označevalci - otroci,3071,Slikanje abdomna z radiopačnimi označevalci - otroci
1406,Slikanje po T drenu,2548,Slikanje po T drenu
2330,Slikanje po T drenu - otroci,3070,Slikanje po T drenu - otroci
491,Slušni funkcijski testi,1494,Slušni funkcijski testi
1440,"Specialna fizioterapevtska obravnava - Limfna drenaža, obravnava primarnega in sekundarnega limfedema",2575,"Specialna fizioterapevtska obravnava - Limfna drenaža, obravnava primarnega in sekundarnega limfedema"
1441,Specialna fizioterapevtska obravnava - Manualna terapija zahtevnih okvar mišično-skeletnega sistema,2576,Specialna fizioterapevtska obravnava - Manualna terapija zahtevnih okvar mišično-skeletnega sistema
1444,Specialna fizioterapevtska obravnava - Mišično-skeletna fizioterapija zahtevnih okvar mišično-skeletnega sistem,2579,Specialna fizioterapevtska obravnava - Mišično-skeletna fizioterapija zahtevnih okvar mišično-skeletnega sistem
1442,Specialna fizioterapevtska obravnava - Nevrofizioterapija odraslih,2577,Specialna fizioterapevtska obravnava - Nevrofizioterapija odraslih
1443,Specialna fizioterapevtska obravnava - Nevrofizioterapija otrok,2578,Specialna fizioterapevtska obravnava - Nevrofizioterapija otrok
1017,Specifična desenzibilizacija,2087,Specifična desenzibilizacija
1520,Spinalna ortotika  - prvi pregled,2529P,Spinalna ortotika  - prvi pregled
1219,Spirometrija,2294,Spirometrija
1449,Spirometrija in bronhodilatatorni test,2584,Spirometrija in bronhodilatatorni test
1446,Spirometrija in eNO,2581,Spirometrija in eNO
1445,Spirometrija in inhalacijski provokacijski test z metaholinom in eNO,2580,Spirometrija in inhalacijski provokacijski test z metaholinom in eNO
1447,Spirometrija in merjenje izmenjave plinov (difuzija),2582,Spirometrija in merjenje izmenjave plinov (difuzija)
1448,Spirometrija in merjenje izmenjave plinov (difuzija) in telesna pletizmografija,2583,Spirometrija in merjenje izmenjave plinov (difuzija) in telesna pletizmografija
315,Splenektomija,1318,Splenektomija
1614,Splošni zobozdravstveni pregled zaradi protetike - prvi,2639P,Splošni zobozdravstveni pregled zaradi protetike - prvi
2470,Spondilodeza cervikalne hrbtenice,3211,Spondilodeza cervikalne hrbtenice
2471,Spondilodeza torakolumbalne hrbtenice,3212,Spondilodeza torakolumbalne hrbtenice
2545,Sprejem na oddelek za intenzivno medicino - ponovni,3272,Sprejem na oddelek za intenzivno medicino - ponovni
2544,Sprejem na oddelek za intenzivno medicino - prvi,3271,Sprejem na oddelek za intenzivno medicino - prvi
1423,Sprejem otroka v bolnišnico  (operacija),2559,Sprejem otroka v bolnišnico  (operacija)
613,Sprostitev kontrakture kože in podkožnega tkiva,1649,Sprostitev kontrakture kože in podkožnega tkiva
1326,Statična scintigrafija ledvic,2421,Statična scintigrafija ledvic
1002,Sterilizacija-moški,2063,Sterilizacija-moški
1481,Subspecialistični pregled za moteno presnovo maščob - prvi,2507P,Subspecialistični pregled za moteno presnovo maščob - prvi
1995,Subspecialistični pregled za osteoanabolno zdravljenje (konzilij),2776,Subspecialistični pregled za osteoanabolno zdravljenje (konzilij)
1918,Svetovanje in obravnava večkratno odpornih bakterij - prvi,2684P,Svetovanje in obravnava večkratno odpornih bakterij - prvi
1916,Svetovanje in testiranje pri nalezljivih boleznih (brez spolno prenosljivih) -  prvi,2683P,Svetovanje in testiranje pri nalezljivih boleznih (brez spolno prenosljivih) -  prvi
1149,Šivanje ran orofacialne regije,2234,Šivanje ran orofacialne regije
1560,Šola lulanja,2471,Šola lulanja
547,Šola zdravega odraščanja,1583,Šola zdravega odraščanja
289,Tea ACI,1292,Tea ACI
1124,Telerentgen (zobozdravstvo),2209,Telerentgen (zobozdravstvo)
2438,Telerentgen (zobozdravstvo) - otroci,3178,Telerentgen (zobozdravstvo) - otroci
1009,Terapevtska aspiracija sklepa,2073,Terapevtska aspiracija sklepa
1431,"Terapevtska kolonoskopija ali posegi na kolonu (polipektomije, dilatacije, ESD,...)",2565,"Terapevtska kolonoskopija ali posegi na kolonu (polipektomije, dilatacije, ESD,...)"
1131,Terapija abscesa v dentalni medicini,2216,Terapija abscesa v dentalni medicini
473,Test avtonomnega živčevja,1476,Test avtonomnega živčevja
507,Test implantiranega srčnega vzpodbujevalca (pacemaker),1510,Test implantiranega srčnega vzpodbujevalca (pacemaker)
520,Test kožne alergijske odzivnosti,1523,Test kožne alergijske odzivnosti
517,Test spiranja mehurja,1520,Test spiranja mehurja
474,Test z nagibno mizo,1477,Test z nagibno mizo
500,Testi vestibularne funkcije,1503,Testi vestibularne funkcije
2524,Testiranje vozičkov pri otrocih,3251,Testiranje vozičkov pri otrocih
2574,Testiranje vozičkov pri otrocih - prvi pregled,3251P,Testiranje vozičkov pri otrocih - prvi pregled
172,Timektomija,1175,Timektomija
208,Timpanoskopija,1211,Timpanoskopija
210,Toaleta ušesa,1213,Toaleta ušesa
1991,Tomosinteza,2770,Tomosinteza
2444,Tomosinteza - otroci,3184,Tomosinteza - otroci
238,Tonzilektomija/adenoidektomija,1241,Tonzilektomija/adenoidektomija
95,Torakalni kirurški pregled - prvi,1048P,Torakalni kirurški pregled - prvi
1424,Torakalni kirurški pregled otroka - prvi,2560P,Torakalni kirurški pregled otroka - prvi
1965,Torakoskopska lobektomija pljuč,2743,Torakoskopska lobektomija pljuč
1966,Torakoskopska odstranitev tumorja mediastinuma,2744,Torakoskopska odstranitev tumorja mediastinuma
272,Torakoskopska operacija pljuč,1275,Torakoskopska operacija pljuč
1964,Torakoskopska pnevmonektomija,2742,Torakoskopska pnevmonektomija
273,Torakoskopska simpatektomija,1276,Torakoskopska simpatektomija
271,Torakotomija eksplorativna,1274,Torakotomija eksplorativna
1570,TR UZ prostate,2481,TR UZ prostate
279,Traheostomija,1282,Traheostomija
274,Traheotomija,1277,Traheotomija
925,Transezofagealna ehokardiografija,1960,Transezofagealna ehokardiografija
2274,Transezofagealna ehokardiografija - otroci,3014,Transezofagealna ehokardiografija - otroci
926,Transezofagealna ehokardiografija s kontrastom,1961,Transezofagealna ehokardiografija s kontrastom
2275,Transezofagealna ehokardiografija s kontrastom - otroci,3015,Transezofagealna ehokardiografija s kontrastom - otroci
1354,Transfuziološka obravnava z mnenjem,2390,Transfuziološka obravnava z mnenjem
300,Transkateterska embolizacija krvnih žil,1303,Transkateterska embolizacija krvnih žil
1784,Transkranialna barvna Dopplerjeva sonografija ( TCCD),2711,Transkranialna barvna Dopplerjeva sonografija ( TCCD)
2061,Transkranialna Dopplerjeva sonografija (TCD) z detekcijo mikroembolusov,2803,Transkranialna Dopplerjeva sonografija (TCD) z detekcijo mikroembolusov
1193,Transkranialna Dopplerjeva sonografija (TCD) z Valsavinim manevrom,2266,Transkranialna Dopplerjeva sonografija (TCD) z Valsavinim manevrom
2300,Transkranialna Dopplerjeva sonografija (TCD) z Valsavinim manevrom - otroci,3040,Transkranialna Dopplerjeva sonografija (TCD) z Valsavinim manevrom - otroci
426,Transmetatarzalna amputacija prsta/prstov,1429,Transmetatarzalna amputacija prsta/prstov
336,Transplantacija jeter,1339,Transplantacija jeter
310,Transplantacija kostnega mozga,1313,Transplantacija kostnega mozga
367,Transplantacija ledvice,1370,Transplantacija ledvice
335,Transplantacija pankreasa,1338,Transplantacija pankreasa
281,Transplantacija srca,1284,Transplantacija srca
931,Transrektalni UZ medenice,1966,Transrektalni UZ medenice
932,Transrektalni UZ prostate z biopsijo,1967,Transrektalni UZ prostate z biopsijo
930,Transvaginalni UZ medenice,1965,Transvaginalni UZ medenice
1140,"Travma dentoalveolarnega kompleksa: imobilizacija, replantacija, repozicija zob, šivanje mehkotkivnih ran",2225,"Travma dentoalveolarnega kompleksa: imobilizacija, replantacija, repozicija zob, šivanje mehkotkivnih ran"
97,Travmatološki pregled - prvi,1049P,Travmatološki pregled - prvi
1910,Travmatološki pregled otroka - prvi,2680P,Travmatološki pregled otroka - prvi
155,Trepanacija lobanje (anevrizma),1158,Trepanacija lobanje (anevrizma)
154,Trepanacija lobanje (AVM),1157,Trepanacija lobanje (AVM)
152,Trepanacija lobanje (možganski tumor),1155,Trepanacija lobanje (možganski tumor)
153,Trepanacija lobanje (tumor baze),1156,Trepanacija lobanje (tumor baze)
374,TUR incizija,1377,TUR incizija
373,TUR mehurja,1376,TUR mehurja
902,UBM - UZ biomikroskopija,1937,UBM - UZ biomikroskopija
2433,UBM - UZ biomikroskopija - otroci,3173,UBM - UZ biomikroskopija - otroci
946,Ultrazvočni mikcijski cistogram (UMCG),1981,Ultrazvočni mikcijski cistogram (UMCG)
2287,Ultrazvočni mikcijski cistogram (UMCG) - otroci,3027,Ultrazvočni mikcijski cistogram (UMCG) - otroci
513,Urea dihalni test,1516,Urea dihalni test
355,Ureterolitotomija,1358,Ureterolitotomija
353,Ureteroskopija,1356,Ureteroskopija
363,Uretroskopija,1366,Uretroskopija
518,Urinarna manometrija,1521,Urinarna manometrija
1569,Uroflowmetrija,2480,Uroflowmetrija
2324,Uroflowmetrija - otroci,3064,Uroflowmetrija - otroci
99,Urološki pregled - prvi,1050P,Urološki pregled - prvi
1267,Urološki pregled otroka- prvi,2338P,Urološki pregled otroka- prvi
1420,Urološki pregled zaradi erektilne disfunkcije - prvi,2557P,Urološki pregled zaradi erektilne disfunkcije - prvi
2363,Usmerjen UZ arterij zgornjih ali spodnjih okončin - otroci,3103,Usmerjen UZ arterij zgornjih ali spodnjih okončin - otroci
917,Usmerjen UZ srca,1952,Usmerjen UZ srca
2272,Usmerjen UZ srca - otroci,3012,Usmerjen UZ srca - otroci
953,Usmerjen UZ ven zgornjih ali spodnjih okončin,1988,Usmerjen UZ ven zgornjih ali spodnjih okončin
2292,Usmerjen UZ ven zgornjih ali spodnjih okončin - otroci,3032,Usmerjen UZ ven zgornjih ali spodnjih okončin - otroci
928,UZ abdomna,1963,UZ abdomna
1493,UZ abdomna - otroci,2498,UZ abdomna - otroci
1564,UZ aksil,2475,UZ aksil
2319,UZ aksil - otroci,3059,UZ aksil - otroci
909,UZ dojk enostransko,1944,UZ dojk enostransko
2269,UZ dojk enostransko - otroci,3009,UZ dojk enostransko - otroci
1760,UZ dojk enostransko z aspiracijsko biopsijo s tanko iglo (ABTI),2657,UZ dojk enostransko z aspiracijsko biopsijo s tanko iglo (ABTI)
2334,UZ dojk enostransko z aspiracijsko biopsijo s tanko iglo (ABTI) - mladostniki,3074,UZ dojk enostransko z aspiracijsko biopsijo s tanko iglo (ABTI) - mladostniki
908,UZ dojk obojestransko,1943,UZ dojk obojestransko
2268,UZ dojk obojestransko - otroci,3008,UZ dojk obojestransko - otroci
1759,UZ dojk obojestransko z aspiracijsko biopsijo s tanko iglo (ABTI),2656,UZ dojk obojestransko z aspiracijsko biopsijo s tanko iglo (ABTI)
2333,UZ dojk obojestransko z aspiracijsko biopsijo s tanko iglo (ABTI) - mladostniki,3073,UZ dojk obojestransko z aspiracijsko biopsijo s tanko iglo (ABTI) - mladostniki
2617,UZ dopler žilja/AV fistule,3333,UZ dopler žilja/AV fistule
2616,UZ doppler ledvic in renalnih arterij,3332,UZ doppler ledvic in renalnih arterij
934,UZ Dopplerske ocene erektilne disfunkcije,1969,UZ Dopplerske ocene erektilne disfunkcije
2343,UZ elastografija - otroci,3083,UZ elastografija - otroci
897,UZ glave,1932,UZ glave
2262,UZ glave - otroci,3002,UZ glave - otroci
1565,UZ ingvinalni predel (dimlje),2476,UZ ingvinalni predel (dimlje)
2103,UZ ingvinalni predel (dimlje) - otroci,2844,UZ ingvinalni predel (dimlje) - otroci
951,UZ kolka dojenčkov,1986,UZ kolka dojenčkov
950,UZ kolka novorojenčkov,1985,UZ kolka novorojenčkov
956,UZ mehkih tkiv,1991,UZ mehkih tkiv
2295,UZ mehkih tkiv - otroci,3035,UZ mehkih tkiv - otroci
1461,UZ merjenje kostne gostote,2488,UZ merjenje kostne gostote
2327,UZ merjenje kostne gostote - otroci,3067,UZ merjenje kostne gostote - otroci
1568,UZ nadledvičnice,2479,UZ nadledvičnice
2323,UZ nadledvičnice - otroci,3063,UZ nadledvičnice - otroci
2618,UZ ocena volumskega stanja,3334,UZ ocena volumskega stanja
898,UZ otroške glave,1933,UZ otroške glave
952,UZ perifernih arterij spodnjih okončin,1987,UZ perifernih arterij spodnjih okončin
2291,UZ perifernih arterij spodnjih okončin - otroci,3031,UZ perifernih arterij spodnjih okončin - otroci
2619,UZ peritonealnega dializnega katetra,3335,UZ peritonealnega dializnega katetra
2012,UZ plevralnega prostora,2795,UZ plevralnega prostora
2338,UZ plevralnega prostora - otroci,3078,UZ plevralnega prostora - otroci
2342,UZ pljuč - otroci,3082,UZ pljuč - otroci
1566,UZ pregled prostate,2477,UZ pregled prostate
2321,UZ pregled prostate - mladostniki,3061,UZ pregled prostate - mladostniki
957,UZ preiskava ene bezgavčne lože,1992,UZ preiskava ene bezgavčne lože
2296,UZ preiskava ene bezgavčne lože - otroci,3036,UZ preiskava ene bezgavčne lože - otroci
936,UZ preiskava notranjih genitalij,1971,UZ preiskava notranjih genitalij
2283,UZ preiskava notranjih genitalij - otroci,3023,UZ preiskava notranjih genitalij - otroci
1797,UZ renalnih arterij,2726,UZ renalnih arterij
2336,UZ renalnih arterij - otroci,3076,UZ renalnih arterij - otroci
929,UZ s kontrastom,1964,UZ s kontrastom
2345,UZ s kontrastom z intrakavitarno aplikacijo - otroci,3085,UZ s kontrastom z intrakavitarno aplikacijo - otroci
2278,UZ s kontrastom z intravensko aplikacijo - otroci,3018,UZ s kontrastom z intravensko aplikacijo - otroci
1563,UZ sečil,2474,UZ sečil
1781,UZ sečil - otroci,2708,UZ sečil - otroci
1567,UZ sečil z izmero zastanka po mikciji,2478,UZ sečil z izmero zastanka po mikciji
2322,UZ sečil z izmero zastanka po mikciji - otroci,3062,UZ sečil z izmero zastanka po mikciji - otroci
2614,UZ sečnega mehurja (pred in po mikciji),3330,UZ sečnega mehurja (pred in po mikciji)
948,UZ sklepa,1983,UZ sklepa
2289,UZ sklepa - otroci,3029,UZ sklepa - otroci
2344,UZ sklepov po protokolu za hemofilično artropatijo - HEAD protokol - otroci,3084,UZ sklepov po protokolu za hemofilično artropatijo - HEAD protokol - otroci
1213,UZ skrotuma,2271,UZ skrotuma
2301,UZ skrotuma - otroci,3041,UZ skrotuma - otroci
960,UZ spinalnega kanala,1995,UZ spinalnega kanala
2298,UZ spinalnega kanala - otroci,3038,UZ spinalnega kanala - otroci
935,UZ spremljanje menstruacijskega ciklusa ali UZ preiskava ginekoloških tumorjev,1970,UZ spremljanje menstruacijskega ciklusa ali UZ preiskava ginekoloških tumorjev
2282,UZ spremljanje menstruacijskega ciklusa ali UZ preiskava ginekoloških tumorjev - otroci,3022,UZ spremljanje menstruacijskega ciklusa ali UZ preiskava ginekoloških tumorjev - otroci
1486,UZ srca,2510,UZ srca
2102,UZ srca - otroci,2843,UZ srca - otroci
943,UZ trebušne aorte in njenih vej,1978,UZ trebušne aorte in njenih vej
2284,UZ trebušne aorte in njenih vej - otroci,3024,UZ trebušne aorte in njenih vej - otroci
2620,UZ trebušne stene,3336,UZ trebušne stene
910,UZ vodena DIB,1945,UZ vodena DIB
2270,UZ vodena DIB - otroci,3010,UZ vodena DIB - otroci
949,UZ vodena intraartikularna injekcija,1984,UZ vodena intraartikularna injekcija
2290,UZ vodena intraartikularna injekcija - otroci,3030,UZ vodena intraartikularna injekcija - otroci
959,"UZ vodena terapija (ganglion, ciste)",1994,"UZ vodena terapija (ganglion, ciste)"
2297,"UZ vodena terapija (ganglion, ciste) - otroci",3037,"UZ vodena terapija (ganglion, ciste) - otroci"
955,UZ vodena terapija tendinopatij,1990,UZ vodena terapija tendinopatij
2294,UZ vodena terapija tendinopatij - otroci,3034,UZ vodena terapija tendinopatij - otroci
911,UZ vodena TIAB,1946,UZ vodena TIAB
2271,UZ vodena TIAB - otroci,3011,UZ vodena TIAB - otroci
906,UZ vratnih žil,1941,UZ vratnih žil
2266,UZ vratnih žil - otroci,3006,UZ vratnih žil - otroci
896,UZ vratu,1931,UZ vratu
2261,UZ vratu - otroci,3001,UZ vratu - otroci
907,UZ zgornjih vej aorte,1942,UZ zgornjih vej aorte
2267,UZ zgornjih vej aorte - otroci,3007,UZ zgornjih vej aorte - otroci
1398,UZ zrkel in orbit,2367,UZ zrkel in orbit
1788,UZ živcev,2715,UZ živcev
1992,Vakuumska debeloigelna biopsija (VDIB) pod rentgenskim nadzorom,2771,Vakuumska debeloigelna biopsija (VDIB) pod rentgenskim nadzorom
2337,Vakuumska debeloigelna biopsija (VDIB) pod rentgenskim nadzorom - otroci,3077,Vakuumska debeloigelna biopsija (VDIB) pod rentgenskim nadzorom - otroci
804,VDIB (vakumska debeloigelna punkcija dojk) MRI,1838,VDIB (vakumska debeloigelna punkcija dojk) MRI
2196,VDIB (vakumska debeloigelna punkcija dojk) MRI - otroci,2936,VDIB (vakumska debeloigelna punkcija dojk) MRI - otroci
2096,Veliki okuloplastični posegi,2837,Veliki okuloplastični posegi
19,Venerološki pregled - prvi,1011P,Venerološki pregled - prvi
157,Ventrikulo - peritonealna drenaža,1160,Ventrikulo - peritonealna drenaža
1168,Ventrikulografija srca,2098,Ventrikulografija srca
2299,Ventrikulografija srca - otroci,3039,Ventrikulografija srca - otroci
1025,Vertebroplastika,2107,Vertebroplastika
1129,Vestibuloplastika,2214,Vestibuloplastika
2355,Videofluorografija,3095,Videofluorografija
304,"Vstavitev centralnega venskega katetra s preparacijo (Broviac kateter, Hickmann kateter,…)",1307,"Vstavitev centralnega venskega katetra s preparacijo (Broviac kateter, Hickmann kateter,…)"
1416,Vstavitev CRT-D (cardiac resynchronization therapy - defibrillator),2554,Vstavitev CRT-D (cardiac resynchronization therapy - defibrillator)
344,Vstavitev gastrostome,1347,Vstavitev gastrostome
234,Vstavitev implantata,1237,Vstavitev implantata
1770,Vstavitev intragastričnega balona,2677,Vstavitev intragastričnega balona
1959,Vstavitev materničnega vložka,2737,Vstavitev materničnega vložka
294,Vstavitev mehanske ventrikularne podpore srca (L-VAD),1297,Vstavitev mehanske ventrikularne podpore srca (L-VAD)
1802,Vstavitev nefrostome,2736,Vstavitev nefrostome
2013,Vstavitev podkožnega snemalnika srčnega ritma,2796,Vstavitev podkožnega snemalnika srčnega ritma
1967,Vstavitev stenta v požiralnik,2745,Vstavitev stenta v požiralnik
1962,Vstavitev trahealnega stenta,2740,Vstavitev trahealnega stenta
302,Vstavitev venske valvule,1305,Vstavitev venske valvule
2014,Vstavitev vsadnega kardioverter defibrilatorja,2797,Vstavitev vsadnega kardioverter defibrilatorja
191,"Vstavitev, zamenjava, odstranitev notranje očesne leče",1194,"Vstavitev, zamenjava, odstranitev notranje očesne leče"
359,Vstavitev/odstranitev elektronskega stimulatorja mehurja,1362,Vstavitev/odstranitev elektronskega stimulatorja mehurja
1331,Vstavitev/odstranitev kohlearnega implanta,2378,Vstavitev/odstranitev kohlearnega implanta
624,Vstavitev/odstranitev tkivnega ekspanderja,1660,Vstavitev/odstranitev tkivnega ekspanderja
927,Zahtevna transezofagealna ehokardiografija,1962,Zahtevna transezofagealna ehokardiografija
2276,Zahtevna transezofagealna ehokardiografija - otroci,3016,Zahtevna transezofagealna ehokardiografija - otroci
2556,Zahtevne deformacije stopal - prvi pregled,3275P,Zahtevne deformacije stopal - prvi pregled
2558,Zahtevnejši invalidski vozički - prvi pregled,3276P,Zahtevnejši invalidski vozički - prvi pregled
1132,Zapora antrooralne komunikacije,2217,Zapora antrooralne komunikacije
224,Zaustavitev krvavitve iz nosu,1227,Zaustavitev krvavitve iz nosu
1366,Zdravljenje benignih ščitničnih bolezni z radioaktivnim jodom 131I,2459,Zdravljenje benignih ščitničnih bolezni z radioaktivnim jodom 131I
1301,Zdravljenje malignih ščitničnih bolezni z radioaktivnim jodom 131I,2460,Zdravljenje malignih ščitničnih bolezni z radioaktivnim jodom 131I
2474,Zdravljenje odpovedi prebavil - akutno s parenteralno prehrano,3221,Zdravljenje odpovedi prebavil - akutno s parenteralno prehrano
2501,Zdravljenje odpovedi prebavil - kronično s parenteralno prehrano - prvo,3220P,Zdravljenje odpovedi prebavil - kronično s parenteralno prehrano - prvo
1004,"Zdravljenje predrakavih sprememb materničnega vratu (vključuje konizacijo, LLETZ, destrukcijo...)",2068,"Zdravljenje predrakavih sprememb materničnega vratu (vključuje konizacijo, LLETZ, destrukcijo...)"
1005,Zdravljenje rakavih sprememb na materničnem vratu (kirurško),2069,Zdravljenje rakavih sprememb na materničnem vratu (kirurško)
1152,Zdravljenje recesije dlesni,2237,Zdravljenje recesije dlesni
1371,Zdravljenje simptomatskega metastatskega na kastracijo odpornega karcinoma prostate z 223Ra-radijem,2464,Zdravljenje simptomatskega metastatskega na kastracijo odpornega karcinoma prostate z 223Ra-radijem
1490,Zdravstveno svetovanje zaradi astme,2514,Zdravstveno svetovanje zaradi astme
255,Zobni implantati,1258,Zobni implantati
2504,"Zobozdravstvena obravnava odraslih bolnikov z rakom glave in vratu, zdravljenih z obsevanjem - prva",3232P,"Zobozdravstvena obravnava odraslih bolnikov z rakom glave in vratu, zdravljenih z obsevanjem - prva"
66,Zobozdravstveni otroški specialistični pregled - prvi,1034P,Zobozdravstveni otroški specialistični pregled - prvi
2018,Zobozdravstveni specialistični pregled zaradi fiksne protetike - prvi,2773P,Zobozdravstveni specialistični pregled zaradi fiksne protetike - prvi
92,Zobozdravstveni specialistični pregled zaradi protetike  - prvi,1047P,Zobozdravstveni specialistični pregled zaradi protetike  - prvi
2020,Zobozdravstveni specialistični pregled zaradi snemne protetike - prvi,2774P,Zobozdravstveni specialistični pregled zaradi snemne protetike - prvi
2489,Zobozdravstveni specialistični pregled zaradi ustnoobrazne bolečine in dentalnospalnih motenj - prvi,3205P,Zobozdravstveni specialistični pregled zaradi ustnoobrazne bolečine in dentalnospalnih motenj - prvi
365,Zunajtelesna drobitev kamnov urinarnega sistema,1368,Zunajtelesna drobitev kamnov urinarnega sistema
317,Zunajtelesna drobitev žolčnih kamnov,1320,Zunajtelesna drobitev žolčnih kamnov
1396,Zunajtelesna fototerapija,2392,Zunajtelesna fototerapija
158,Zunanja ventrikularna drenaža,1161,Zunanja ventrikularna drenaža
608,"Zunanji fiksater za medenico, stegnenico in golen",1644,"Zunanji fiksater za medenico, stegnenico in golen"
961,Žilno kirurški pregled - prvi,1996P,Žilno kirurški pregled - prvi
1950,Žilno kirurški pregled za arterije - prvi,2728P,Žilno kirurški pregled za arterije - prvi
1952,Žilno kirurški pregled za vene - prvi,2729P,Žilno kirurški pregled za vene - prvi
1255,24 urna pH metrija z impedanco na terciarni ravni,2334,24 urna pH metrija z impedanco na terciarni ravni
1012,24-urna PH-metrija požiralnika,2082,24-urna PH-metrija požiralnika
1485,4 dnevni holter,2509,4 dnevni holter
